TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210102220000,0.0,68.07339,100795.3,100785.336,301.23526,26783.229,0.38272285,1.4567184,0.3847847,1.5053091
20210102230000,0.0,67.713486,100789.8,100791.234,301.20917,26832.0,0.49281406,1.2182255,0.51903534,1.2346058
20210103000000,0.0,70.27317,100779.39,100776.086,301.1487,26483.51,1.5422554,0.6176853,1.4994335,0.6555748
20210103010000,0.0,70.61664,100864.89,100866.61,301.19937,26423.13,1.2203617,0.90981865,1.1900978,0.9095936
20210103020000,0.0,70.4477,100950.016,100953.73,301.24078,26458.271,0.55829716,1.4729576,0.5588198,1.4788523
20210103030000,0.0,70.88886,101029.89,101025.26,301.28162,26389.0,0.3390913,1.9151192,0.3465004,1.8703051
20210103040000,0.0,71.522125,101044.17,101053.49,301.32898,26297.0,0.3038063,1.9563751,0.33697224,1.9053497
20210103050000,0.0,72.304,101042.89,101038.414,301.2826,26186.29,0.5898657,1.4422798,0.6095495,1.4059181
20210103060000,0.0,70.59034,100987.92,100981.62,301.68372,26440.71,1.9370365,0.26485062,1.9369984,0.23238468
20210103070000,0.0,71.85441,100896.17,100898.59,301.61334,26247.014,2.644269,0.03419876,2.605998,0.03849411
20210103080000,0.0,72.826324,100783.64,100777.3,301.53613,26094.31,3.1354942,0.16264725,3.1149387,0.15990734
20210103090000,0.0,73.59368,100704.516,100707.34,301.4941,25979.71,3.5226545,0.6698189,3.461238,0.6641598
20210103100000,0.0,74.22068,100707.69,100697.484,301.46896,25864.848,3.7434635,1.0835819,3.6199121,1.038167
20210103110000,0.0,74.70677,100717.64,100703.664,301.4711,25776.113,3.6061745,1.0509281,3.5184145,1.0154228
20210103120000,0.0,73.13661,100698.69,100697.0,301.83017,26051.047,3.052843,0.07837486,2.9700012,0.08176136
20210103130000,0.0,72.908775,100758.06,100750.44,301.8307,26080.033,2.5581808,0.31691742,2.5576353,0.31615448
20210103140000,0.0,72.90607,100824.19,100816.28,301.83533,26086.092,2.31456,0.57418823,2.3122234,0.5564575
20210103150000,0.0,72.951096,100890.266,100885.22,301.85248,26074.273,2.0290127,0.9274025,2.0331993,0.8233013
20210103160000,0.0,73.24551,100903.766,100902.57,301.79425,26038.531,1.8939095,1.1806583,1.8216333,1.0909586
20210103170000,0.0,73.140144,100911.44,100910.52,301.78833,26043.547,1.3541565,1.2616863,1.3711433,1.2301826
20210103180000,0.046875,74.97486,100896.016,100891.984,301.45193,25723.182,0.92913246,0.8923702,0.9547825,0.8343773
20210103190000,0.96875,76.67245,100876.8,100872.73,301.26434,25400.479,0.27789688,0.4035015,0.26536274,0.3402233
20210103200000,0.765625,75.78502,100797.266,100808.05,301.01236,25576.045,0.7358246,0.2803936,0.75015926,0.28549576
20210103210000,0.0,76.02967,100743.516,100746.73,300.97464,25530.0,0.31367683,1.0774403,0.31995583,1.0795975
20210103220000,0.03125,76.09531,100734.39,100726.97,300.96954,25517.629,0.28284645,0.86071014,0.25712013,0.86356926
20210103230000,0.03125,75.62937,100780.516,100767.46,300.99713,25605.18,0.20152855,0.9262848,0.19597149,0.91690445
20210104000000,0.046875,77.17866,100800.766,100799.29,300.9582,25300.074,0.8059311,1.2501259,0.8315277,1.2202301
20210104010000,0.0625,76.794205,100875.39,100869.484,300.9643,25384.248,0.1634922,1.0254402,0.21992016,0.99465084
20210104020000,0.0,76.54085,100948.14,100945.195,301.04456,25435.355,0.43780136,0.8485031,0.3660679,0.8421602
20210104030000,0.34375,76.889824,101038.17,101048.11,301.12228,25364.617,1.2967262,0.3683033,1.1701698,0.36857033
20210104040000,0.140625,75.870865,101061.516,101060.055,301.17383,25557.234,1.7176018,0.6179943,1.6552515,0.65986633
20210104050000,0.515625,76.025604,101021.016,101031.65,301.15826,25540.258,2.1256924,0.5599785,2.0039272,0.58844185
20210104060000,0.0,76.523895,100919.89,100930.29,301.42456,25444.633,6.519945,1.0370121,5.999057,1.0285873
20210104070000,0.0,74.90909,100839.39,100836.08,301.75107,25739.102,6.114212,0.357996,5.59426,0.311656
20210104080000,0.0,73.96999,100738.19,100732.44,301.92294,25903.209,4.5382023,1.4985046,4.1949215,1.4718056
20210104090000,0.0,73.85693,100687.19,100683.77,301.8432,25928.264,2.6379147,2.3917484,2.388361,2.3794193
20210104100000,0.015625,75.403366,100682.31,100686.05,301.61832,25655.744,0.5332403,3.2844563,0.46313953,3.1838427
20210104110000,0.015625,76.229164,100772.31,100764.5,301.5845,25497.408,0.77453613,3.003107,0.76073074,2.8946362
20210104120000,0.0,74.73622,100783.72,100783.625,302.1775,25773.07,2.81958,2.9627495,2.636096,2.7533255
20210104130000,0.0,75.28926,100853.81,100858.6,302.12524,25659.564,3.0279655,2.3017178,2.8598633,2.199956
20210104140000,0.0,75.67738,100924.84,100931.91,302.11737,25590.059,2.9203873,1.7964201,2.7585535,1.6773195
20210104150000,0.0,76.21591,100970.56,100974.44,302.09207,25474.998,2.5568695,1.8059692,2.4567337,1.7267923
20210104160000,0.125,77.55657,100977.72,100980.26,301.9791,25204.8,1.6711502,2.5879593,1.5857029,2.4650402
20210104170000,2.59375,80.44215,101021.56,101019.57,301.3579,24540.402,0.003112793,4.020605,0.0006275177,3.8065853
20210104180000,0.9375,78.43808,100998.31,100986.05,301.23712,25020.395,0.91482544,3.465685,0.79432297,3.2466993
