TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210102120000,0.0,63.930977,100751.34,100759.19,301.87103,27260.229,1.2190857,0.5848026,1.228344,0.6608677
20210102130000,0.0,63.748363,100809.17,100810.734,301.90005,27274.488,0.09001541,0.02571106,0.1106205,0.011289597
20210102140000,0.0,67.56256,100895.89,100897.87,301.91266,26834.904,1.6780491,0.65719223,1.5166798,0.6299629
20210102150000,0.0,73.81102,100951.67,100950.32,301.76654,25865.074,4.16424,1.0984325,3.7892857,1.1652241
20210102160000,0.0,77.59218,100955.42,100960.2,301.5662,25179.0,5.4715157,1.0888519,5.026108,1.1556568
20210102170000,0.0,78.221115,100937.67,100936.016,301.44897,25066.0,5.7123814,0.1257286,5.4160347,0.24486923
20210102180000,0.0,70.93555,100946.42,100942.4,301.54962,26377.0,0.87417984,0.40839195,0.84867954,0.33872414
20210102190000,0.0,70.95822,100900.92,100898.59,301.45648,26381.0,0.5835228,0.3977661,0.57418823,0.32252502
20210102200000,0.0,71.83986,100836.47,100841.83,301.2951,26263.0,0.6382704,0.004076004,0.62971973,0.053432465
20210102210000,0.0,72.10214,100780.8,100788.15,301.20575,26211.969,1.624671,0.22429657,1.6211472,0.303648
20210102220000,0.0,72.01089,100779.3,100783.336,301.11026,26207.229,2.8047771,0.65265656,2.7558403,0.4946909
20210102230000,0.0,71.650986,100789.8,100779.234,301.02167,26280.0,2.304061,1.0161495,2.3715897,0.8278942
20210103000000,0.0,72.33567,100779.39,100778.086,301.11746,26163.51,0.7233696,0.38231468,0.7505665,0.3131752
20210103010000,0.0,72.80414,100864.89,100872.61,301.13687,26111.13,1.3421383,0.07455635,1.3567772,0.012281418
20210103020000,0.0,73.2602,100966.016,100957.73,301.08453,26034.271,1.9260778,0.23858261,1.9489927,0.29916477
20210103030000,0.0,73.70136,101029.89,101031.26,301.03162,25949.0,2.8640337,0.21199417,2.958187,0.27655506
20210103040000,0.0,73.834625,101044.17,101053.49,300.95398,25921.0,3.3993187,0.003250122,3.4442778,0.14753723
20210103050000,0.0,72.929,101026.89,101028.414,301.06384,26066.29,3.3007593,0.6983452,3.195138,0.6097069
20210103060000,0.0,69.84034,100971.92,100971.62,301.43372,26552.71,1.6410885,0.5773506,1.5942516,0.43550968
20210103070000,0.0,68.35441,100880.17,100876.59,301.47272,26735.014,0.19895649,0.04392624,0.19193554,0.02400589
20210103080000,0.0,70.420074,100751.64,100761.3,301.50488,26470.31,1.7370567,0.51420975,1.7086887,0.52709484
20210103090000,0.0,71.56243,100704.516,100695.34,301.4941,26299.71,2.5539045,0.8416939,2.5003004,0.8516598
20210103100000,0.0,72.34568,100691.69,100689.484,301.5627,26168.848,2.9465885,0.8023319,2.8855371,0.8116045
20210103110000,0.0,72.95677,100701.64,100703.664,301.5961,26072.113,3.1999245,0.21499062,3.1277895,0.21073532
20210103120000,0.0,72.26161,100698.69,100695.0,302.01767,26195.047,2.615343,1.4221249,2.5793762,1.3551989
20210103130000,0.0,72.346275,100742.06,100742.44,302.0182,26168.033,2.2378683,1.5434799,2.2060728,1.433342
20210103140000,0.0,72.59357,100808.19,100810.28,302.05408,26134.092,1.9083099,1.3945007,1.8590984,1.3689575
20210103150000,0.0,72.701096,100890.266,100885.22,302.07123,26122.273,1.2555752,1.466465,1.2441368,1.4170513
20210103160000,0.34375,74.12051,100903.766,100902.57,301.9505,25878.531,0.26234055,1.2509708,0.24086666,1.1847086
20210103170000,1.296875,75.515144,100911.44,100922.52,301.72583,25635.547,2.716156,0.7616863,2.5819817,0.71455765
20210103180000,0.65625,73.34986,100896.016,100887.984,301.57693,26011.182,4.0396175,0.060754776,3.8733425,0.14999771
20210103190000,0.046875,73.04745,100860.8,100860.73,301.51434,26064.479,3.543522,0.15350151,3.4216127,0.07459831
20210103200000,0.0,73.53502,100797.266,100786.05,301.3561,25976.045,3.5014496,0.6414814,3.4532843,0.52700424
20210103210000,0.0,74.59217,100743.516,100736.73,301.22464,25794.0,3.6261768,1.1725597,3.5621433,1.084465
20210103220000,0.0,75.53281,100718.39,100714.97,301.09454,25629.629,2.6734715,1.4830399,2.6243076,1.3864307
20210103230000,0.078125,76.62937,100764.516,100763.46,300.99713,25397.18,2.4234715,1.1518402,2.4290285,1.0674706
20210104000000,0.109375,76.67866,100800.766,100807.29,301.0832,25380.074,1.3503189,1.7342491,1.3872223,1.6860199
20210104010000,0.015625,78.044205,100891.39,100891.484,300.9643,25080.248,2.2505703,1.4589348,2.3269548,1.4428492
20210104020000,0.328125,79.47835,100980.14,100973.195,300.8258,24763.355,4.070614,1.0733719,4.037943,1.0562773
20210104030000,0.015625,79.389824,101054.17,101058.11,300.80978,24804.617,5.515476,0.6160717,5.2873573,0.5376797
20210104040000,0.0,78.558365,101061.516,101062.055,300.83008,24981.234,6.920727,0.8351307,6.4677515,0.68388367
20210104050000,0.0,78.025604,101005.016,101003.65,301.002,25124.258,7.0006924,1.2056465,6.535177,0.97405815
20210104060000,0.0,74.148895,100903.89,100904.29,301.92456,25868.633,9.699633,1.8379879,8.819369,1.4870377
20210104070000,0.0,72.69034,100807.39,100814.08,302.2042,26123.102,8.63765,2.3501835,7.828635,1.952281
20210104080000,0.0,71.65749,100722.19,100710.44,302.4542,26279.209,7.1475773,1.5610046,6.4605465,1.2608681
20210104090000,0.0,72.85693,100671.19,100671.77,302.4682,26088.264,5.583227,1.5167484,4.982111,1.3091068
20210104100000,0.921875,74.590866,100666.31,100672.05,302.14957,25791.744,4.369178,2.2688313,3.8381395,2.0510302
20210104110000,0.140625,75.291664,100756.31,100756.5,302.022,25649.408,1.3035889,2.190607,1.0048943,2.0508862
20210104120000,2.21875,79.17372,100799.72,100801.625,301.365,24813.07,0.5852051,1.4783745,0.5814085,1.198638
20210104130000,2.1875,78.53926,100885.81,100892.6,301.2815,24979.564,0.59827805,0.09671974,0.5708008,0.12816906
20210104140000,0.015625,77.05238,100972.84,100971.91,301.52362,25318.059,0.13913727,0.1401701,0.039803505,0.013257027
20210104150000,0.0625,75.90341,100986.56,100984.44,301.65457,25538.998,0.669693,0.30596924,0.7151413,0.25804234
20210104160000,0.515625,76.80657,101009.72,101012.26,301.6041,25380.8,0.6491623,1.2832718,0.6017971,1.2384777
20210104170000,0.0,76.69215,100973.56,100965.57,301.5454,25404.402,0.5359497,0.7549801,0.524065,0.7206478
20210104180000,0.0,76.50058,100998.31,100996.05,301.14337,25428.395,2.3054504,0.17494011,2.169323,0.20642567
20210104190000,0.0,75.83978,100934.81,100936.15,301.14264,25553.385,4.290943,0.46399212,4.154998,0.37272263
20210104200000,0.0,75.30893,100840.81,100833.266,301.0938,25655.51,3.786148,1.7945213,3.6770878,1.6033297
20210104210000,0.03125,76.28504,100771.69,100773.1,300.95142,25475.258,2.9267406,2.2695255,2.8711357,2.1414862
20210104220000,0.140625,78.10962,100739.02,100737.75,300.78644,25097.645,1.7435532,2.4210854,1.7987118,2.3355055
20210104230000,0.390625,78.444305,100734.27,100732.93,300.64886,25023.064,1.181242,0.97015,1.2050095,0.920043
20210105000000,0.3125,79.852295,100765.9,100771.22,300.479,24695.559,0.08829689,0.23587608,0.1694107,0.22871494
20210105010000,0.140625,79.80803,100863.52,100857.8,300.6026,24697.559,0.44758224,0.22017288,0.49463844,0.22529316
20210105020000,0.53125,76.87242,100983.9,100974.7,300.70544,25368.0,0.65234184,1.1618347,0.74985504,1.1930857
20210105030000,0.15625,76.14307,101063.52,101066.54,300.79346,25505.0,1.0094433,1.4807224,1.102293,1.4993505
20210105040000,0.0390625,75.25459,101071.15,101074.445,300.88928,25667.5,1.478363,0.94595337,1.5528069,0.9524059
20210105050000,0.0,73.916176,101035.07,101036.0,300.94287,25904.0,1.6966858,0.21062088,1.7219429,0.3420725
20210105060000,0.0,71.71669,100986.445,100989.68,301.0635,26279.0,2.1129913,0.7367363,2.1240883,0.59391785
20210105070000,0.0,69.556076,100955.695,100949.96,301.2199,26576.725,0.7483883,0.21320915,0.66089916,0.14545059
20210105080000,0.0,69.730896,100860.695,100855.45,301.2586,26558.0,0.5670948,0.28291702,0.651494,0.2967043
20210105090000,0.0,71.406746,100760.07,100757.27,301.29785,26319.416,1.6078091,0.4470539,1.6551008,0.46267796
20210105100000,0.0,72.620125,100780.195,100780.414,301.40912,26135.719,2.2857456,0.26872444,2.344287,0.29861546
20210105110000,0.0,73.16084,100837.86,100845.1,301.45068,26035.107,2.1531506,0.12190056,2.1703339,0.08665562
20210105120000,0.0,73.80221,100831.484,100840.55,302.04944,25943.129,1.4820023,0.44738197,1.2647457,0.44602203
20210105130000,0.0,74.0296,100937.234,100945.37,302.08957,25903.305,1.2615719,0.97203445,1.1156731,0.91280365
20210105140000,0.0,73.40646,100987.234,100991.27,302.11533,26004.668,0.26331806,1.7546444,0.23960686,1.6315498
20210105150000,0.0,73.45769,101054.15,101046.14,302.14896,25992.031,0.057790756,2.2727985,0.11016464,2.15697
20210105160000,0.0,74.26843,101060.94,101060.45,302.08557,25863.785,0.036230087,2.3997784,0.023735046,2.283949
20210105170000,0.0,75.22102,101051.06,101056.414,302.0006,25679.0,0.08249664,2.4167633,0.085145,2.3152008
20210105180000,1.171875,75.765686,101095.734,101099.45,301.22034,25574.0,1.2669086,2.3529015,1.2351522,2.2839508
20210105190000,0.59375,76.01458,100999.57,101012.45,301.09808,25536.186,1.0889893,1.9615402,1.0801773,1.8865395
20210105200000,0.125,75.70928,100932.445,100929.45,301.0058,25590.0,0.037873268,1.8848953,0.09502983,1.8711777
20210105210000,0.015625,76.45259,100852.53,100863.36,300.9378,25458.0,0.44367218,2.4130745,0.35918617,2.3489094
20210105220000,0.0,76.626854,100855.57,100860.81,300.9117,25407.0,0.21073627,1.8086815,0.15955067,1.7544241
20210105230000,0.0,76.97828,100877.195,100871.164,300.8998,25335.621,0.65554905,1.9946594,0.71635723,2.0031843
20210106000000,1.1875,77.97956,100855.945,100860.086,300.93692,25129.107,1.5561829,2.0306263,1.5592213,2.0150185
20210106010000,0.359375,77.75792,100935.445,100929.65,300.93054,25176.945,1.0171337,2.1186943,1.0166941,2.0795755
20210106020000,0.046875,77.64241,101039.52,101039.016,301.00494,25200.734,1.0143623,1.5064068,0.976037,1.5034161
20210106030000,0.984375,78.334114,101117.07,101129.0,300.94226,25026.307,0.5816231,0.7858963,0.59967613,0.79206944
20210106040000,0.046875,76.74042,101162.65,101158.74,300.94144,25385.178,1.085392,0.4746456,1.1163759,0.5448189
20210106050000,0.4453125,77.404236,101129.27,101125.11,300.91595,25260.234,1.4319077,0.34518433,1.45045,0.3217373
20210106060000,0.171875,77.258255,101057.9,101064.41,300.7196,25279.0,0.6370411,0.7836752,0.6358614,0.7544012
20210106070000,0.0234375,76.99165,100986.9,100986.2,300.73755,25343.598,0.8277836,0.25082588,0.8313179,0.18832588
20210106080000,0.203125,77.78313,100900.02,100911.47,300.75415,25172.568,1.2798214,0.67980194,1.2398176,0.6865301
20210106090000,1.1796875,78.12263,100812.06,100819.1,300.64062,25105.629,0.9773941,0.9220867,0.9783859,0.92267704
20210106100000,0.015625,77.05702,100774.81,100775.164,300.7095,25322.887,0.1545353,0.36911583,0.14324951,0.38484764
20210106110000,0.0,77.65682,100790.44,100796.336,300.8022,25202.197,0.39264297,1.6571789,0.39697742,1.5916481
20210106120000,0.0,78.25318,100794.81,100799.12,301.16156,25068.54,0.21659279,1.8318386,0.24794197,1.7712631
20210106130000,0.03125,78.11924,100900.94,100899.12,301.2119,25107.076,0.3501606,1.3900642,0.3594532,1.3867264
20210106140000,0.0,77.879944,100980.56,100982.74,301.25775,25158.824,1.0296307,0.84319496,1.0080767,0.82308483
20210106150000,0.03125,77.4375,101026.19,101026.07,301.37628,25243.195,0.12555599,1.6586514,0.04015541,1.5874109
20210106160000,0.0,76.897,101052.81,101054.14,301.48676,25355.424,0.16428852,1.9278107,0.23675919,1.9359131
20210106170000,0.03125,77.24307,101077.69,101076.77,301.48413,25295.146,0.3735628,1.683485,0.349576,1.6449413
20210106180000,1.09375,79.478325,101062.81,101071.0,300.83078,24788.701,3.199213,3.17305,3.0850973,3.0485535
20210106190000,0.0,78.96253,100997.44,101000.02,300.91586,24916.367,2.3200893,3.2995434,2.202777,3.1895943
20210106200000,0.0,79.50728,100877.56,100892.34,300.8098,24772.6,2.2961054,3.2233505,2.2629318,3.1995296
20210106210000,0.15625,80.85522,100843.39,100848.0,300.64795,24438.068,3.213419,4.224016,3.078086,4.1022835
20210106220000,0.21875,82.07527,100824.89,100832.0,300.47784,24096.52,1.9844675,5.409607,1.8493376,5.221237
20210106230000,0.0,83.58188,100820.14,100828.29,300.28674,23636.143,0.87114716,5.786989,0.83719444,5.567627
20210107000000,0.0,80.74073,100808.266,100813.07,300.48126,24468.0,0.34093285,5.0501842,0.34853268,4.8303223
20210107010000,0.0,81.01874,100824.17,100828.484,300.40363,24403.324,1.3452511,4.1425457,1.3078623,3.9551678
20210107020000,0.0,81.7883,100842.05,100849.484,300.46625,24180.0,4.1420307,2.8319569,3.9440126,2.7410011
20210107030000,0.0,82.27757,100900.67,100898.0,300.64807,24020.215,5.352005,0.20042801,5.0164175,0.13454247
20210107040000,0.0,81.76883,100928.17,100926.51,300.82104,24189.059,4.404008,1.9953976,4.1866055,1.9778633
20210107050000,0.0,80.506935,100915.55,100905.15,300.9939,24524.0,3.147624,2.8414898,2.944147,2.7579517
20210107060000,0.0,78.79045,100816.42,100820.0,300.95697,24955.0,3.2690945,2.363493,3.0603466,2.396885
20210107070000,0.0,76.92676,100696.766,100688.01,301.4776,25340.0,3.9016972,2.8942032,3.5689878,2.8191547
20210107080000,0.0,76.22335,100543.31,100550.32,302.0473,25489.781,4.7042665,3.0225887,4.1618385,2.9280968
20210107090000,0.015625,79.56836,100474.81,100484.59,302.00275,24753.51,5.087885,4.309376,4.4265423,4.14974
20210107100000,0.0859375,81.61626,100482.94,100492.63,301.69318,24216.94,7.144163,5.854658,6.248807,5.562208
20210107110000,0.125,82.7688,100546.65,100548.63,301.2509,23881.031,8.48372,6.6672,7.5369644,6.25795
20210107120000,0.0625,83.317116,100596.15,100605.0,301.1883,23706.09,10.898199,5.559807,9.581734,5.0559883
20210107130000,0.0,81.46665,100635.02,100647.96,301.34668,24263.719,11.207653,4.3664665,10.039895,3.9583054
20210107140000,0.0,81.12107,100769.52,100773.5,301.39618,24381.035,10.831419,2.2766514,9.758525,2.1477165
20210107150000,0.0,81.293846,100830.06,100822.375,301.34824,24308.035,9.950555,1.2872906,9.006206,1.1784134
20210107160000,0.0,81.74719,100833.27,100840.516,301.29575,24185.535,9.635662,0.5416775,8.828036,0.5403156
20210107170000,0.0,81.609344,100841.9,100839.13,301.2168,24218.217,8.906602,0.4337349,8.167772,0.44852066
20210107180000,0.0,79.56549,100813.15,100817.99,301.05463,24753.48,8.146147,0.24908257,7.515562,0.3078537
20210107190000,0.0,78.351074,100752.65,100752.63,301.04834,25055.85,7.3068094,0.1803112,6.803569,0.34077454
20210107200000,0.0,76.85304,100678.77,100682.0,301.15613,25363.795,6.1340103,0.59461784,5.803911,0.6861992
20210107210000,0.015625,76.93705,100664.02,100665.945,301.1368,25362.287,5.3120337,0.79841805,5.0333776,0.961216
20210107220000,0.0,76.79157,100631.65,100635.76,301.11435,25387.475,4.5511074,0.814312,4.377407,0.8630676
20210107230000,0.0,77.01585,100649.77,100648.06,301.02972,25346.129,3.9731913,0.098228455,3.8557186,0.09337044
20210108000000,0.0,76.57366,100632.27,100632.95,301.18738,25423.28,4.4206476,0.50928307,4.213957,0.4627571
20210108010000,0.0,77.030685,100735.9,100742.22,301.10617,25332.0,4.036188,0.2669239,3.8639011,0.31362724
20210108020000,0.0,77.24939,100835.77,100839.555,301.03473,25273.717,3.2344866,0.93314743,3.0841894,0.9748459
20210108030000,0.0,76.90297,100942.234,100940.445,301.0288,25358.0,2.5455742,0.80831146,2.5062542,0.7875118
20210108040000,0.0,76.58408,100950.15,100958.16,301.0172,25413.227,1.9273901,0.8953686,1.9242687,0.88399124
20210108050000,0.0,76.46236,100925.15,100920.63,301.01193,25436.398,1.2479782,1.0075245,1.248313,1.0044479
20210108060000,0.015625,76.48411,100881.734,100877.8,301.0562,25431.0,2.644744,0.3631916,2.560873,0.35876846
20210108070000,0.0,77.42717,100761.4,100769.664,301.1224,25255.0,3.6736193,1.5241604,3.5330057,1.4728794
20210108080000,0.46875,78.490845,100672.14,100677.0,300.97168,25006.967,4.053749,1.6113377,3.8662643,1.5484028
20210108090000,0.296875,79.44714,100598.516,100590.99,300.93015,24785.646,4.606987,1.6816711,4.4414816,1.6803474
20210108100000,0.0,79.356766,100563.77,100573.28,300.94617,24812.826,4.479084,1.2051754,4.330364,1.1985569
20210108110000,0.0,79.07947,100587.766,100581.14,301.00543,24874.574,4.2646713,1.2128735,4.1047096,1.2391739
20210108120000,0.125,78.265884,100604.11,100610.336,301.37463,25049.463,4.7878876,1.1600819,4.5238,1.1913319
20210108130000,0.125,78.89179,100727.15,100733.0,301.38177,24933.754,4.914139,1.6825218,4.665675,1.7057762
20210108140000,0.078125,78.90442,100824.69,100822.4,301.38855,24916.883,4.5069485,1.8517494,4.2469225,1.8139668
20210108150000,0.03125,79.843925,100853.64,100855.195,301.32794,24703.7,4.848278,2.2155418,4.5802765,2.1419373
20210108160000,0.75,80.72462,100902.14,100915.03,301.2293,24460.527,5.0684433,1.79949,4.732539,1.6771107
20210108170000,1.9375,80.26114,100921.89,100924.89,301.16205,24591.523,5.2921505,1.2571888,4.9761705,1.2291069
20210108180000,0.8125,79.376175,100876.766,100880.914,300.86026,24814.572,5.9454994,1.0427704,5.585662,1.0226765
20210108190000,0.015625,77.70372,100807.39,100809.58,300.92468,25187.0,5.371357,1.2773533,5.1021566,1.2405987
20210108200000,0.0,77.26152,100783.266,100785.42,300.91928,25273.809,4.96554,0.7667732,4.737962,0.79800797
20210108210000,0.0,77.595055,100713.266,100717.914,300.7942,25211.754,4.393695,0.24366951,4.258465,0.27590942
20210108220000,0.0,78.27282,100689.64,100685.18,300.60236,25050.225,3.7414913,0.33901978,3.6138515,0.33292007
20210108230000,0.0,79.682365,100701.516,100698.35,300.48547,24734.162,3.2886772,0.6583271,3.2087326,0.64848995
20210109000000,0.0,79.67195,100698.13,100701.65,300.53665,24719.781,3.364358,0.29071617,3.2355022,0.33919144
20210109010000,0.0,79.64446,100751.39,100752.71,300.47943,24738.0,2.6081076,0.35419083,2.606842,0.46932793
20210109020000,0.0,79.67489,100846.64,100846.4,300.50253,24748.137,2.7143955,0.55023956,2.679409,0.607646
20210109030000,0.0,79.457726,100938.64,100940.03,300.51898,24781.443,2.6288233,0.8231144,2.5726767,0.8747988
20210109040000,0.0,78.98312,100976.766,100981.0,300.54272,24889.979,2.6517363,0.6884403,2.5725384,0.6898041
20210109050000,0.0,78.37024,100957.266,100953.0,300.62143,25045.0,2.6991873,0.49339294,2.6788368,0.49081802
20210109060000,0.0,76.150375,100904.64,100896.79,300.98807,25508.84,4.494364,0.1157341,4.252248,0.060567856
20210109070000,0.0,75.67792,100829.64,100826.016,301.22986,25582.955,5.1492195,0.22203827,4.820812,0.23886204
20210109080000,0.0,75.71816,100723.89,100711.89,301.41595,25586.016,5.8125877,1.0144081,5.4132757,1.0283508
20210109090000,0.0,76.84891,100632.39,100629.8,301.31427,25361.361,6.8957844,1.6991444,6.4132805,1.7347736
20210109100000,0.0,78.25898,100639.766,100635.35,301.19006,25055.363,8.048662,1.8933735,7.4826775,1.9193583
20210109110000,0.0,78.72014,100661.516,100659.87,301.1858,24969.045,8.693155,1.9214249,8.016614,1.8945293
20210109120000,0.0,80.152145,100703.17,100706.13,301.32483,24599.545,6.2243366,0.6083069,5.8356256,0.6965618
20210109130000,0.125,79.85394,100788.42,100797.24,301.3987,24691.871,6.3483467,0.18015671,5.913165,0.24549007
20210109140000,0.0,79.23479,100861.766,100867.36,301.47296,24837.305,6.2769775,0.085531235,5.9244137,0.075922966
20210109150000,0.0,78.87032,100908.89,100909.15,301.44586,24915.266,6.409279,0.45929718,6.0227947,0.3816414
20210109160000,0.0,78.63716,100956.36,100948.69,301.4373,24979.996,5.616169,1.2130909,5.342182,1.0526218
20210109170000,0.0,78.53281,100936.234,100932.81,301.3706,25012.203,4.726965,1.34548,4.5604954,1.1452541
20210109180000,0.0,78.98141,100936.14,100946.43,300.91602,24906.062,3.400669,1.6854649,3.2522058,1.55793
20210109190000,0.0625,79.00189,100899.016,100907.16,300.83243,24900.09,2.5299244,1.9843864,2.4821405,1.9105415
20210109200000,0.109375,79.06579,100863.234,100856.17,300.7472,24892.953,1.880455,1.6804409,1.8289766,1.5486546
20210109210000,0.0,78.70886,100807.11,100803.0,300.71454,24952.246,1.6108932,0.76504135,1.613431,0.71628
20210109220000,0.203125,78.18835,100784.86,100774.375,300.66876,25087.912,2.1294231,0.38022804,2.0567513,0.33963585
20210109230000,0.234375,77.96018,100782.31,100776.26,300.62494,25136.0,2.047638,0.89706993,1.9860182,0.8305588
20210110000000,0.015625,82.49716,100702.81,100712.11,300.37704,23967.0,1.5757389,1.8413067,1.6565132,1.7767916
20210110010000,0.03125,83.29804,100784.31,100782.336,300.39877,23708.025,1.5195923,1.9128628,1.5110703,1.8652554
20210110020000,0.0625,83.15798,100884.94,100883.53,300.4179,23741.0,1.1257439,1.9331169,1.155529,1.9219885
20210110030000,0.0,82.63507,100977.19,100980.41,300.46704,23902.0,0.28972816,1.3853264,0.37958336,1.3965855
20210110040000,0.015625,82.13707,101034.94,101036.54,300.54974,24070.332,0.27093887,0.77778053,0.15346622,0.73547745
20210110050000,0.328125,81.58512,101053.016,101043.0,300.63678,24213.86,0.2857952,0.6788349,0.23311996,0.70390797
20210110060000,0.921875,73.96932,101006.89,101006.25,301.26483,25894.295,0.65268135,0.2668209,0.7713566,0.21787643
20210110070000,0.796875,75.231094,100903.3,100912.75,301.0763,25677.441,1.5315762,0.09765053,1.5847759,0.10842991
20210110080000,0.0,74.686295,100772.17,100781.17,300.97925,25766.0,0.35772896,0.50748444,0.4777584,0.47623062
20210110090000,0.0,75.75021,100674.766,100673.81,301.0014,25558.406,0.57546234,1.3805428,0.4554081,1.35495
20210110100000,0.0,75.77226,100639.34,100646.61,301.11105,25580.215,1.7895927,1.846632,1.7238932,1.7829056
20210110110000,0.0,75.078674,100662.34,100665.5,301.28076,25697.0,2.77808,1.5410633,2.655489,1.4808826
20210110120000,0.0,80.017914,100689.69,100698.94,300.92596,24648.0,1.9327126,0.44979858,1.8136826,0.44787025
20210110130000,0.0,78.53372,100788.91,100785.72,301.06674,24999.0,1.2817011,0.83945656,1.2406855,0.8710623
20210110140000,0.0,78.02141,100870.19,100868.0,301.1924,25109.16,1.4132547,1.0538425,1.3137827,1.0494165
20210110150000,0.0,77.55607,100928.19,100930.97,301.23456,25212.0,1.000658,0.8233719,0.9879751,0.85801125
20210110160000,0.0,77.026855,100952.94,100958.664,301.2851,25320.0,0.48096848,0.5180073,0.43396473,0.52409554
20210110170000,0.09375,76.7484,100972.31,100975.83,301.2729,25385.0,0.06338692,0.12013435,0.120806694,0.18418503
20210110180000,0.0,80.15943,101018.56,101015.79,300.5483,24619.312,3.105009,0.6334095,2.9658184,0.6264477
