TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210102220000,0.0,69.63589,100779.3,100785.336,301.204,26551.229,0.71084785,1.2379684,0.7129097,1.2396841
20210102230000,0.0,69.713486,100789.8,100785.234,301.17792,26552.0,0.69593906,0.7807255,0.73778534,0.7814808
20210103000000,0.0,71.21067,100779.39,100774.086,301.17996,26339.51,1.7141304,0.6801853,1.7181835,0.6868248
20210103010000,0.0,71.49164,100864.89,100870.61,301.19937,26303.13,1.2359867,0.92544365,1.2213478,0.9408436
20210103020000,0.0,71.6352,100950.016,100955.73,301.20953,26290.271,0.80829716,1.3323326,0.8556948,1.3226023
20210103030000,0.0,72.13886,101029.89,101025.26,301.25037,26205.0,0.1359663,1.4932442,0.1355629,1.4171801
20210103040000,0.0,72.897125,101044.17,101051.49,301.26648,26081.0,0.6805687,1.3001251,0.67865276,1.3037872
20210103050000,0.0,73.054,101026.89,101030.414,301.2201,26050.29,0.8632593,0.6454048,0.8592005,0.7106056
20210103060000,0.0,68.59034,100971.92,100977.62,301.68372,26720.71,0.4839115,0.20235062,0.48387337,0.19332218
20210103070000,0.0,69.54191,100880.17,100888.59,301.62897,26583.014,1.550519,0.04982376,1.5513105,0.09318161
20210103080000,0.0,71.170074,100767.64,100771.3,301.59863,26358.31,2.4011192,0.39702225,2.3258762,0.40209484
20210103090000,0.0,72.34368,100704.516,100701.34,301.5566,26171.71,2.8351545,1.0604439,2.711238,1.0625973
20210103100000,0.0,73.06443,100691.69,100693.484,301.5627,26056.848,2.9309635,1.0992069,2.8152246,1.0928545
20210103110000,0.0,73.64427,100717.64,100703.664,301.5336,25976.113,3.0124245,0.9181156,2.8934145,0.9060478
20210103120000,0.0,72.63661,100698.69,100695.0,301.92392,26139.047,2.4356556,0.58618736,2.4309387,0.47238636
20210103130000,0.0,72.846275,100742.06,100746.44,301.92444,26096.033,2.2222433,0.6919174,2.2216978,0.573967
20210103140000,0.0,72.96857,100808.19,100812.28,301.92908,26078.092,2.1348724,0.77731323,2.1403484,0.7283325
20210103150000,0.0,73.076096,100890.266,100883.22,301.94623,26058.273,1.9977627,1.0367775,1.9941368,0.9639263
20210103160000,0.0,73.30801,100903.766,100902.57,301.888,26022.531,1.761097,1.1494083,1.7591333,1.0909586
20210103170000,0.046875,73.640144,100911.44,100912.52,301.85083,25963.547,0.596344,1.1132488,0.60551834,1.1051826
20210103180000,1.234375,74.03736,100896.016,100891.984,301.45193,25883.182,0.89899254,0.26387978,0.8108425,0.2749977
20210103190000,0.953125,75.42245,100876.8,100878.73,301.2956,25632.479,1.5591469,0.7058735,1.4997377,0.6910267
20210103200000,0.21875,73.91002,100797.266,100794.05,301.2311,25912.045,0.5795746,0.8897686,0.46890926,0.84799576
20210103210000,0.0,74.09217,100743.516,100742.73,301.1934,25882.0,0.45430183,0.68681526,0.45276833,0.68116
20210103220000,0.0,74.03281,100718.39,100716.97,301.15704,25893.629,0.02965355,0.20446014,0.039754868,0.19950676
20210103230000,0.0,74.12937,100764.516,100763.46,301.18463,25877.18,0.67027855,0.19190979,0.6647215,0.19815445
20210104000000,0.09375,74.74116,100800.766,100801.29,301.23944,25772.074,1.0715561,0.14075089,1.0815277,0.0952301
20210104010000,0.0,74.606705,100875.39,100875.484,301.24554,25792.248,0.3822422,0.107372284,0.42304516,0.11472416
20210104020000,0.265625,74.79085,100964.14,100963.195,301.23206,25755.355,0.92217636,0.22180939,0.8660679,0.17346478
20210104030000,0.078125,75.952324,101038.17,101048.11,301.27853,25540.617,2.9373512,0.1629467,2.8107948,0.12361717
20210104040000,0.3125,77.245865,101061.516,101066.055,301.23633,25293.234,4.5535393,0.3367443,4.3896265,0.38642883
20210104050000,0.0,76.900604,101005.016,101015.65,301.1895,25372.258,4.8756924,0.17716599,4.613302,0.22906685
20210104060000,0.0,75.336395,100903.89,100914.29,301.7058,25660.633,8.301195,0.5020504,7.545932,0.34641266
20210104070000,0.0,73.56534,100823.39,100822.08,302.0792,25971.102,7.020462,1.607996,6.37551,1.389781
