TIME,TOTAL_PRECIPITATION,HUMIDITY,SURFACE_PRESSURE,SEA_LEVEL_PRESSURE,TEMPERATURE,VISIBILITY,WIND_U_COMPONENT,WIND_V_COMPONENT,WIND_U_COMPONENT_2,WIND_V_COMPONENT_2
20210106160000,0.03125,77.4595,101052.81,101062.14,301.36176,25243.424,1.1325865,1.2559357,1.0132408,1.1234131
20210106170000,0.96875,78.36807,101077.69,101070.77,301.29663,25031.146,1.6079378,0.71473503,1.521451,0.59806633
20210106180000,1.3125,79.915825,101062.81,101063.0,300.67453,24684.701,2.496088,2.04805,2.3819723,1.9235535
20210106190000,0.0,79.40003,101013.44,101010.02,300.72836,24804.367,1.8200893,2.7526684,1.7809019,2.6270943
20210106200000,1.75,79.88228,100909.56,100912.34,300.46606,24708.6,1.9367304,3.2389755,1.8098068,3.1214046
20210106210000,0.078125,80.16772,100843.39,100852.0,300.4292,24630.068,0.83841896,3.7708912,0.8437109,3.6491585
20210106220000,0.0,79.95027,100824.89,100832.0,300.5716,24672.52,0.1405325,4.409607,0.13503742,4.283737
20210106230000,0.0,80.01938,100820.14,100820.29,300.693,24644.143,0.97260284,5.224489,0.95968056,4.989502
20210107000000,0.0,79.74073,100792.266,100793.07,300.91876,24716.0,1.6065578,6.3470592,1.5829077,6.0490723
20210107010000,0.0,80.45624,100776.17,100784.484,300.90363,24539.324,2.829626,7.8144207,2.6984873,7.283293
20210107020000,0.0,80.2258,100826.05,100831.484,300.84125,24588.0,2.9701557,7.081957,2.7096376,6.522251
20210107030000,0.0,79.96507,100932.67,100938.0,300.80432,24668.215,1.695755,5.487072,1.5789175,5.1310825
20210107040000,0.0,79.08133,100960.17,100970.51,300.82104,24869.059,0.3102579,4.2077274,0.30379295,3.9596367
20210107050000,0.0,77.819435,100931.55,100941.15,300.83765,25172.0,0.18050098,2.8616352,0.18085289,2.7420483
20210107060000,0.0078125,77.79045,100832.42,100838.0,300.58197,25171.0,3.3472195,0.87911797,3.208784,0.8343849
20210107070000,0.015625,78.58301,100728.766,100736.01,300.75885,24988.0,2.4016972,4.300453,2.2721128,4.0691547
20210107080000,0.609375,79.2546,100623.31,100630.32,300.89105,24841.781,1.5480165,6.7413387,1.372776,6.303097
20210107090000,0.328125,79.81836,100554.81,100550.59,301.034,24697.51,2.63476,7.106251,2.3796673,6.665365
20210107100000,0.0625,80.71001,100546.94,100550.63,301.16193,24464.94,4.081663,6.854658,3.7409945,6.359083
20210107110000,0.34375,80.5813,100594.65,100592.63,301.28214,24497.031,4.67122,6.401575,4.2713394,5.9142
20210107120000,0.28125,79.660866,100596.15,100605.0,301.65704,24746.09,6.163824,6.450432,5.5036087,5.8841133
20210107130000,0.0,79.02915,100667.02,100667.96,301.72168,24887.719,6.879528,6.2883415,6.164895,5.7239304
20210107140000,0.0,79.87107,100753.52,100765.5,301.70868,24685.035,7.581419,5.6516514,6.789775,5.0852165
20210107150000,0.0,80.231346,100798.06,100800.375,301.6295,24604.035,7.919305,5.0216656,7.1312056,4.5534134
20210107160000,0.296875,80.68469,100833.27,100836.516,301.5145,24481.535,8.198162,4.4166775,7.3905363,3.9778156
20210107170000,0.0,81.359344,100841.9,100839.13,301.4668,24298.217,8.062852,3.91811,7.3240223,3.5891457
20210107180000,0.0,80.31549,100813.15,100809.99,301.24213,24585.48,7.177397,3.9522076,6.593687,3.6984787
20210107190000,0.53125,80.663574,100736.65,100740.63,301.11084,24503.85,7.0255594,3.9459362,6.412944,3.6845245
20210107200000,2.234375,80.35304,100710.77,100716.0,300.96863,24555.795,6.2121353,3.7821178,5.678911,3.5143242
20210107210000,3.453125,79.81205,100680.02,100683.945,300.8868,24714.287,4.9682837,2.767168,4.5958776,2.586216
20210107220000,5.5,79.54157,100647.65,100653.76,300.67685,24771.475,3.8479824,2.876812,3.471157,2.6911926
20210107230000,2.90625,79.20335,100633.77,100642.06,300.65472,24842.129,3.5981913,2.5892715,3.3713436,2.5316296
20210108000000,2.234375,79.38616,100680.27,100684.95,300.87488,24807.28,4.3268976,3.353033,3.9639568,3.165882
20210108010000,3.96875,79.030685,100783.9,100774.22,300.91867,24900.0,3.9111881,3.217451,3.5514011,3.0926228
20210108020000,3.5859375,78.99939,100867.77,100869.555,300.90973,24913.717,4.1094866,3.5043526,3.7716894,3.259529
20210108030000,1.9375,78.15297,100958.234,100960.445,300.9663,25094.0,3.4674492,3.6291885,3.2250042,3.4468632
20210108040000,0.46875,77.70908,100982.15,100978.16,301.1422,25181.227,3.255515,3.7765064,3.0805187,3.6160088
20210108050000,0.0625,78.27486,100925.15,100924.63,301.16818,25060.398,3.2636032,4.0706005,3.013938,3.823677
20210108060000,0.46875,74.10911,100865.734,100871.8,301.44684,25879.0,2.550994,0.4100666,2.373373,0.32751846
20210108070000,0.0,74.55217,100777.4,100775.664,301.4349,25807.0,2.8611193,0.9147854,2.6111307,0.7853794
20210108080000,0.015625,75.522095,100672.14,100663.0,301.33105,25630.967,3.163124,1.0800877,2.9756393,1.0015278
20210108090000,0.234375,76.91589,100598.516,100590.99,301.24265,25353.646,3.435112,1.5722961,3.2696066,1.4459724
20210108100000,0.8125,77.200516,100563.77,100569.28,301.10242,25300.826,3.666584,1.6426754,3.5022392,1.5891819
20210108110000,0.3125,77.45447,100587.766,100583.14,301.09918,25234.574,3.5771713,1.5722485,3.3859596,1.5047989
20210108120000,0.671875,76.453384,100604.11,100606.336,301.43713,25441.463,3.7722626,0.73820686,3.5238,0.70695686
20210108130000,1.171875,76.39179,100711.15,100721.0,301.38177,25453.754,3.9922638,0.6981468,3.7438002,0.7057762
20210108140000,1.0,76.77942,100840.69,100832.4,301.38855,25388.883,4.5381985,0.7423744,4.2937975,0.62646675
20210108150000,1.0,76.718925,100869.64,100873.195,301.3592,25399.7,3.488903,1.1217918,3.2521515,0.98568726
20210108160000,0.875,77.53712,100934.14,100931.03,301.32306,25228.527,3.4590683,1.33074,3.2794142,1.2708607
20210108170000,1.1875,77.38614,100921.89,100928.89,301.2558,25255.523,3.4640255,1.6165638,3.2574205,1.5103569
20210108180000,2.09375,79.251175,100876.766,100866.914,300.73526,24838.572,4.2892494,1.8552704,4.038787,1.7101765
20210108190000,1.765625,79.20372,100823.39,100825.58,300.70593,24843.0,4.465107,1.3711033,4.1802816,1.2562237
20210108200000,1.46875,78.01152,100783.266,100783.42,300.73178,25121.809,4.27804,1.9542732,4.034837,1.829258
20210108210000,0.15625,77.720055,100713.266,100703.914,300.88794,25187.754,5.049945,2.6811695,4.758465,2.5571594
20210108220000,0.53125,77.52282,100673.64,100677.18,300.91486,25234.225,5.2258663,2.8797302,4.9263515,2.69833
20210108230000,0.53125,77.244865,100701.516,100704.35,300.98547,25286.162,5.163677,3.310423,4.8024826,3.179635
20210109000000,0.0,77.73445,100698.13,100687.65,301.0679,25183.781,4.286233,3.9592838,4.0480022,3.7701836
20210109010000,0.234375,77.76946,100751.39,100746.71,301.16693,25170.0,5.1081076,3.8958092,4.747467,3.655672
20210109020000,0.375,77.48739,100846.64,100842.4,301.28378,25244.137,5.0737705,3.9028854,4.695034,3.657979
20210109030000,0.171875,77.145226,100938.64,100938.03,301.39398,25309.443,4.8788233,3.8018856,4.5726767,3.5470762
20210109040000,0.015625,76.98312,100960.766,100963.0,301.48022,25353.979,4.5892363,3.9053097,4.2756634,3.638321
20210109050000,0.015625,76.99524,100957.266,100951.0,301.46518,25333.0,4.2148123,3.584732,4.0147743,3.321682
20210109060000,0.0234375,75.150375,100888.64,100888.79,301.51932,25692.84,4.697489,3.212391,4.4006853,3.0331821
20210109070000,0.0,75.49042,100829.64,100820.016,301.41736,25614.955,5.1648445,2.6907883,4.8442497,2.5435495
20210109080000,0.0,76.81191,100723.89,100717.89,301.2597,25386.016,5.1250877,2.842533,4.811713,2.6533508
20210109090000,0.0,78.09891,100632.39,100631.8,301.22052,25105.361,5.7864094,3.0585194,5.436718,2.8597736
20210109100000,0.0234375,78.00898,100623.766,100621.35,301.3463,25119.363,6.736162,3.1433735,6.1858025,2.9506083
20210109110000,0.265625,78.50139,100661.516,100655.87,301.34204,25009.045,7.3181553,3.1714249,6.750989,2.9257793
20210109120000,0.609375,79.277145,100703.17,100714.13,301.19983,24823.545,4.5837116,1.4989319,4.327813,1.4465618
20210109130000,0.171875,79.16644,100788.42,100793.24,301.2737,24867.871,4.4733467,1.6332817,4.2178526,1.6829901
20210109140000,0.40625,79.79729,100861.766,100867.36,301.22296,24701.305,4.7769775,1.9769688,4.4712887,1.919673
20210109150000,0.6875,79.99532,100908.89,100913.15,301.3521,24667.266,4.424904,1.6813278,4.1165447,1.6808586
20210109160000,0.75,79.51216,100940.36,100942.69,301.4998,24779.996,4.413044,1.1462841,4.076557,1.1348782
20210109170000,0.453125,79.22031,100920.234,100924.81,301.65186,24844.203,4.36759,0.95139503,4.0761204,0.93287086
20210109180000,1.125,79.79391,100936.14,100946.43,300.97852,24698.062,2.947544,0.46671486,2.7678308,0.46418
20210109190000,0.03125,79.06439,100899.016,100903.16,301.01993,24876.09,1.7486744,1.1406364,1.693078,1.1449165
20210109200000,0.4375,78.19079,100863.234,100858.17,300.9347,25084.953,0.92733,1.4616909,0.86022663,1.447092
20210109210000,0.0,77.02136,100807.11,100799.0,300.9333,25328.246,0.04839325,1.2494164,0.011569023,1.24753
20210109220000,0.0,76.81335,100784.86,100776.375,300.95,25383.912,0.54245186,1.192728,0.55262375,1.1521358
20210109230000,0.4375,77.58518,100782.31,100774.26,300.9062,25224.0,0.59298706,0.95956993,0.6389818,0.8461838
20210110000000,1.625,78.49716,100718.81,100718.11,300.87704,25007.0,0.4242611,1.3725567,0.4216118,1.3158541
20210110010000,0.0,78.73554,100784.31,100782.336,300.93002,24956.025,0.9647827,1.5847378,0.89517975,1.5683804
20210110020000,0.234375,78.97048,100884.94,100889.53,301.01166,24893.0,0.73363113,2.104992,0.735096,1.9844885
20210110030000,0.1875,78.69757,100993.19,100992.41,301.15454,24966.0,1.1946468,1.7290764,1.1438541,1.5997105
20210110040000,0.0,78.57457,101034.94,101038.54,301.23724,24998.332,1.6303139,1.0590305,1.5987787,0.99328995
20210110050000,0.046875,78.52262,101053.016,101045.0,301.29303,25005.86,1.6451702,1.6163349,1.529995,1.5710955
20210110060000,0.359375,69.71932,100990.89,100996.25,301.95233,26550.295,0.59018135,2.389429,0.5760441,2.3289986
20210110070000,0.1875,70.043594,100903.3,100900.75,301.77942,26509.441,1.1409512,2.7148495,1.0613384,2.6181326
20210110080000,0.0,70.561295,100772.17,100785.17,301.6355,26430.0,1.701479,2.5543594,1.6808834,2.5387306
20210110090000,0.0,70.81271,100690.766,100685.81,301.53265,26406.406,1.1745377,2.7711678,1.1617794,2.6987
20210110100000,0.015625,71.45976,100655.34,100656.61,301.48605,26300.215,0.91353226,3.331007,0.90110683,3.2047806
20210110110000,0.0,72.016174,100678.34,100683.5,301.53076,26225.0,0.81567,3.5098133,0.79763603,3.3090076
20210110120000,0.0,76.017914,100689.69,100694.94,301.3322,25528.0,0.77041245,2.5345764,0.77225494,2.3880672
20210110130000,0.0,76.59622,100788.91,100783.72,301.44174,25423.0,0.6245489,2.8011684,0.66556454,2.6601877
20210110140000,0.046875,76.77141,100854.19,100864.0,301.5674,25397.16,0.96174526,2.4461575,1.0143423,2.3255835
20210110150000,0.0625,76.99357,100928.19,100924.97,301.67206,25332.0,1.343092,2.629753,1.3245249,2.4232388
20210110160000,0.0,77.526855,100952.94,100950.664,301.7226,25232.0,1.4096565,2.9351177,1.3941603,2.8040295
20210110170000,0.0,77.8109,100940.31,100951.83,301.74164,25169.0,1.2977619,2.8017406,1.2926817,2.67519
20210110180000,0.0,79.15943,100986.56,100993.79,301.07956,24851.312,2.433134,3.9459095,2.3095684,3.8139477
